,Unnamed: 0,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis,Date,datestring
811,18,"#SanFrancisco #BayArea Chapter of @IEEEPELS #WednesdayRead - As higher #voltages are used for #power distribution,… https://t.co/OA02H70XWA",en,0,0,2021-12-01 20:20:48+00:00,0.5,0.25,Positive,2021-12-01 20:20:48+00:00,2021-12-01
812,19,"RT @kylegriffin1: 9 months after a Texas freeze left more than 200 dead, the power grid is still vulnerable:

Republican Greg Abbott claims…",en,0,0,2021-12-01 20:18:36+00:00,0.35,-0.05,Negative,2021-12-01 20:18:36+00:00,2021-12-01
813,20,"RT @energy_charts: New wind power record in Germany!
Today, a maximum of 47.8 GW of wind power was fed into the grid.
The previous record w…",en,0,0,2021-12-01 20:18:34+00:00,0.3106060606060606,0.0018939393939393,Positive,2021-12-01 20:18:34+00:00,2021-12-01
814,21,"Maybe Abbott should worry less about the border, abortion, and culture wars and get on top of the coming real emerg… https://t.co/jGbFwDcCKf",en,3,0,2021-12-01 20:17:54+00:00,0.2888888888888889,0.1777777777777778,Positive,2021-12-01 20:17:54+00:00,2021-12-01
815,22,"@senatormelendez On Thanksgiving, 64,000 Southern Californians went without power for over 24 hours due to power sa… https://t.co/BmS1ubIdQ1",en,0,0,2021-12-01 20:16:50+00:00,0.1875,-0.0625,Negative,2021-12-01 20:16:50+00:00,2021-12-01
816,23,"RT @kylegriffin1: 9 months after a Texas freeze left more than 200 dead, the power grid is still vulnerable:

Republican Greg Abbott claims…",en,0,0,2021-12-01 20:15:22+00:00,0.35,-0.05,Negative,2021-12-01 20:15:22+00:00,2021-12-01
817,24,@NikkiFried @TinaPolsky @RepSkidmore Please make it LEGAL to be off grid in florida. I shouldn't have to be told by… https://t.co/oAPIKdQ6bi,en,1,0,2021-12-01 20:14:54+00:00,0.2,0.2,Positive,2021-12-01 20:14:54+00:00,2021-12-01
818,25,"RT @kylegriffin1: 9 months after a Texas freeze left more than 200 dead, the power grid is still vulnerable:

Republican Greg Abbott claims…",en,0,0,2021-12-01 20:14:44+00:00,0.35,-0.05,Negative,2021-12-01 20:14:44+00:00,2021-12-01
819,26,"RT @TexasTribune: Natural gas powers the majority of electricity in Texas, especially during the winter.

Experts say Texas has done ""next…",en,0,0,2021-12-01 20:12:35+00:00,0.7,0.05,Positive,2021-12-01 20:12:35+00:00,2021-12-01
820,27,"Sooooo... not meeting to talk about the power grid, then? https://t.co/1BHb6bLwCW",en,1,0,2021-12-01 20:12:17+00:00,0.0,0.0,Neutral,2021-12-01 20:12:17+00:00,2021-12-01
